mst_card_id,mst_idol_id,mst_costume_id,bonus_costume_id,rank5_costume_id,resource_id,rarity,idol_type,level_max,life,vocal_base,vocal_max,vocal_master_bonus,dance_base,dance_max,dance_master_bonus,visual_base,visual_max,visual_master_bonus,skill_level_max,awakening_gauge_max,master_rank_max,cheer_point,mst_center_effect_id,mst_card_skill_id_list,ex_type,variation,master_lesson_begin_date,training_item_list,begin_date,sort_id,card_category,extend_card_level_max,extend_card_life,extend_card_vocal_max,extend_card_vocal_master_bonus,extend_card_dance_max,extend_card_dance_master_bonus,extend_card_visual_max,extend_card_visual_master_bonus,is_master_lesson_five_available,barrier_mission_list,training_point,sign_type,sign_type2
410,34,30102340,30102341,0,034ayu0084,4,2,90,40,3394,7636,229,2466,5548,166,1467,3300,99,10,400,4,0,2402,215,0,8,0001-01-01T00:00:00+0000,,2020-10-02T15:00:00+0800,410000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
411,28,30102280,30102281,0,028ari0084,4,1,90,40,1724,3879,116,3156,7100,213,2452,5518,166,10,400,4,0,1403,121,0,8,0001-01-01T00:00:00+0000,,2020-10-02T15:00:00+0800,411000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
412,45,0,0,0,045kar0083,3,3,70,35,2581,6022,181,1979,4617,139,1404,3276,98,10,300,4,0,3302,106,0,8,0001-01-01T00:00:00+0000,,2020-10-02T15:00:00+0800,412000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
413,22,40127220,40127221,0,022ser0083,3,3,70,35,1472,3434,103,2736,6384,192,2115,4934,148,10,300,4,0,3303,209,2,8,2021-03-12T00:00:00+0800,,2020-10-03T15:00:00+0800,413000,31,0,0,0,0,0,0,0,0,FALSE,,0,0,0
414,14,0,0,0,014mir0093,3,1,70,35,2605,6078,182,1421,3316,99,1983,4628,139,10,300,4,0,1305,304,3,9,2021-03-12T00:00:00+0800,,2020-10-03T15:00:00+0800,414000,31,0,0,0,0,0,0,0,0,FALSE,,0,0,0
415,6,30102060,30102061,0,006mak0084,4,1,90,40,3415,7683,230,1483,3336,100,2444,5500,165,10,400,4,0,1402,222,0,8,0001-01-01T00:00:00+0000,,2020-10-12T15:00:00+0800,415000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
416,35,30102350,30102351,0,035hin0084,4,3,90,40,1687,3796,114,2444,5500,165,3149,7085,213,10,400,4,0,3404,114,0,8,0001-01-01T00:00:00+0000,,2020-10-12T15:00:00+0800,416000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
417,15,0,0,0,015siz0093,3,2,70,35,1615,3769,113,2218,5175,155,1899,4432,133,10,300,4,0,2303,111,0,9,0001-01-01T00:00:00+0000,,2020-10-12T15:00:00+0800,417000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
418,18,0,0,0,018ele0092,2,3,50,30,1834,4585,138,990,2476,74,1420,3551,107,10,200,4,0,3205,401,0,9,0001-01-01T00:00:00+0000,,2020-10-12T15:00:00+0800,418000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
419,33,0,0,0,033sih0103,3,2,70,35,1372,3201,96,2505,5844,175,1915,4469,134,10,300,4,0,2305,305,0,10,0001-01-01T00:00:00+0000,,2020-10-13T15:00:00+0800,419000,30,0,0,0,0,0,0,0,0,FALSE,,0,0,0
420,11,0,0,0,011ami0093,3,3,70,35,2186,5100,153,1911,4460,134,1638,3821,115,10,300,4,0,3306,617,0,9,0001-01-01T00:00:00+0000,,2020-10-13T15:00:00+0800,420000,30,0,0,0,0,0,0,0,0,FALSE,,0,0,0
421,36,0,0,0,036kan0092,2,1,50,30,1209,3022,91,1416,3540,106,1616,4040,121,10,200,4,0,1204,103,0,9,0001-01-01T00:00:00+0000,,2020-10-13T15:00:00+0800,421000,35,0,0,0,0,0,0,0,0,FALSE,,0,0,0
422,51,30103510,30103511,0,051tmg0094,4,2,90,40,2428,5463,164,3170,7132,214,1708,3843,115,10,400,4,0,2403,121,0,9,0001-01-01T00:00:00+0000,,2020-10-22T15:00:00+0800,422000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
423,44,30102440,30102441,0,044miz0104,4,2,90,40,3152,7091,213,2436,5482,164,1700,3824,115,10,400,4,0,2402,120,0,10,0001-01-01T00:00:00+0000,,2020-10-22T15:00:00+0800,423000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
424,39,0,0,0,039kon0093,3,3,70,35,1615,3768,113,2205,5146,154,1913,4463,134,10,300,4,0,3303,110,0,9,0001-01-01T00:00:00+0000,,2020-10-22T15:00:00+0800,424000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
425,17,40128170,40128171,0,017kth0073,3,1,70,35,1477,3446,103,2103,4907,147,2739,6390,192,10,300,4,0,1304,205,2,7,2021-04-27T12:00:00+0800,,2020-10-22T15:00:00+0800,425000,32,0,0,0,0,0,0,0,0,FALSE,,0,0,0
426,49,0,0,0,049mom0083,3,2,70,35,2008,4686,141,1418,3308,99,2604,6076,182,10,300,4,0,2305,405,3,8,2021-04-27T12:00:00+0800,,2020-10-22T15:00:00+0800,426000,32,0,0,0,0,0,0,0,0,FALSE,,0,0,0
427,45,30102450,30102451,0,045kar0094,4,3,90,40,2466,5549,166,3410,7672,230,1469,3305,99,10,400,4,0,3403,213,0,9,0001-01-01T00:00:00+0000,,2020-10-31T15:00:00+0800,427000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
428,31,30102310,30102311,0,031tom0094,4,2,90,40,2436,5482,164,3172,7138,214,1704,3835,115,10,400,4,0,2403,112,0,9,0001-01-01T00:00:00+0000,,2020-10-31T15:00:00+0800,428000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
429,14,0,0,0,014mir0103,3,1,70,35,1998,4663,140,1406,3281,98,2601,6069,182,10,300,4,0,1304,105,0,10,0001-01-01T00:00:00+0000,,2020-10-31T15:00:00+0800,429000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
430,40,40141400,40141401,0,040tam0083,3,3,70,35,2765,6451,194,2133,4978,149,1479,3451,104,10,300,4,0,3302,207,2,8,2021-05-29T12:00:00+0800,,2020-11-05T15:00:00+0800,430000,31,0,0,0,0,0,0,0,0,FALSE,,0,0,0
431,12,0,0,0,012mam0093,3,3,70,35,1427,3329,100,1999,4664,140,2578,6016,180,10,300,4,0,3305,305,3,9,2021-05-29T12:00:00+0800,,2020-11-05T15:00:00+0800,431000,31,0,0,0,0,0,0,0,0,FALSE,,0,0,0
432,9,30102090,30102091,0,009rit0084,4,2,90,40,1484,3340,100,3404,7658,230,2462,5539,166,10,400,4,0,2403,213,0,8,0001-01-01T00:00:00+0000,,2020-11-13T15:00:00+0800,432000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
433,29,30102290,30102291,0,029umi0104,4,1,90,40,2446,5504,165,1704,3833,115,3176,7147,214,10,400,4,0,1404,121,0,10,0001-01-01T00:00:00+0000,,2020-11-13T15:00:00+0800,433000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
434,3,0,0,0,003mik0073,3,3,70,35,2499,5831,175,1932,4509,135,1331,3105,93,10,300,4,0,3302,109,0,7,0001-01-01T00:00:00+0000,,2020-11-13T15:00:00+0800,434000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
435,43,0,0,0,043nor0082,2,1,50,30,1412,3529,106,1605,4012,120,1197,2992,90,10,200,4,0,1206,601,0,8,0001-01-01T00:00:00+0000,,2020-11-13T15:00:00+0800,435000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
436,52,0,0,0,052kao0093,3,3,70,35,1357,3166,95,1903,4440,133,2487,5803,174,10,300,4,0,3304,107,0,9,0001-01-01T00:00:00+0000,,2020-11-14T15:00:00+0800,436000,30,0,0,0,0,0,0,0,0,FALSE,,0,0,0
437,13,0,0,0,013hib0083,3,1,70,35,1616,3770,113,1936,4517,136,2220,5181,155,10,300,4,0,1305,405,0,8,0001-01-01T00:00:00+0000,,2020-11-14T15:00:00+0800,437000,30,0,0,0,0,0,0,0,0,FALSE,,0,0,0
438,7,0,0,0,007ior0092,2,2,50,30,1633,4082,122,1186,2966,89,1427,3568,107,10,200,4,0,2205,302,0,9,0001-01-01T00:00:00+0000,,2020-11-14T15:00:00+0800,438000,35,0,0,0,0,0,0,0,0,FALSE,,0,0,0
439,25,30102250,30102251,0,025roc0084,4,2,90,40,1729,3890,117,2431,5469,164,3169,7130,214,10,400,4,0,2404,120,0,8,0001-01-01T00:00:00+0000,,2020-11-21T15:00:00+0800,439000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
440,21,0,0,0,021mat0093,3,1,70,35,1344,3136,94,2500,5834,175,1913,4463,134,10,300,4,0,1303,106,0,9,0001-01-01T00:00:00+0000,,2020-11-21T15:00:00+0800,440000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
441,16,0,0,0,016tsu0102,2,3,50,30,1628,4070,122,1429,3573,107,1214,3035,91,10,200,4,0,3205,403,0,10,0001-01-01T00:00:00+0000,,2020-11-21T15:00:00+0800,441000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
442,50,40142500,40142501,0,050jul0093,3,2,70,35,2133,4976,149,1499,3498,105,2757,6434,193,10,300,4,0,2304,207,2,9,2021-05-29T12:00:00+0800,,2020-11-21T15:00:00+0800,442000,32,0,0,0,0,0,0,0,0,FALSE,,0,0,0
443,15,0,0,0,015siz0103,3,2,70,35,2007,4683,140,2571,5998,180,1393,3251,98,10,300,4,0,2303,106,3,10,2021-05-29T12:00:00+0800,,2020-11-21T15:00:00+0800,443000,32,0,0,0,0,0,0,0,0,FALSE,,0,0,0
444,27,30103270,30103271,0,027say0094,4,1,90,40,2464,5544,166,3416,7687,231,1483,3337,100,10,400,4,0,1403,214,0,9,0001-01-01T00:00:00+0000,,2020-11-30T15:00:00+0800,444000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
445,48,30102480,30102481,0,048rei0084,4,3,90,40,1716,3862,116,3175,7144,214,2453,5520,166,10,400,4,0,3403,114,0,8,0001-01-01T00:00:00+0000,,2020-11-30T15:00:00+0800,445000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
446,18,0,0,0,018ele0103,3,3,70,35,2616,6105,183,1417,3306,99,2012,4695,141,10,300,4,0,3302,110,0,10,0001-01-01T00:00:00+0000,,2020-11-30T15:00:00+0800,446000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
447,13,40143130,40143131,0,013hib0093,3,1,70,35,1494,3485,105,2781,6488,195,2124,4957,149,10,300,4,0,1303,206,2,9,2021-06-27T12:00:00+0800,,2020-12-04T15:00:00+0800,447000,31,0,0,0,0,0,0,0,0,FALSE,,0,0,0
448,37,0,0,0,037nao0103,3,1,70,35,1403,3273,98,1995,4654,140,2594,6053,182,10,300,4,0,1305,306,3,10,2021-06-27T12:00:00+0800,,2020-12-04T15:00:00+0800,448000,31,0,0,0,0,0,0,0,0,FALSE,,0,0,0
449,5,30103050,30103051,0,005yay0094,4,3,90,40,1496,3365,101,3454,7772,233,2463,5541,166,10,400,4,0,3403,215,0,9,0001-01-01T00:00:00+0000,,2020-12-12T15:00:00+0800,449000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
450,38,30103380,30103381,0,038chz0094,4,2,90,40,1697,3818,115,2458,5531,166,3181,7158,215,10,400,4,0,2404,112,0,9,0001-01-01T00:00:00+0000,,2020-12-12T15:00:00+0800,450000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
451,17,0,0,0,017kth0083,3,1,70,35,1647,3844,115,2226,5194,156,1920,4479,134,10,300,4,0,1306,504,0,8,0001-01-01T00:00:00+0000,,2020-12-12T15:00:00+0800,451000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
452,31,0,0,0,031tom0102,2,2,50,30,1842,4604,138,1426,3565,107,990,2475,74,10,200,4,0,2206,603,0,10,0001-01-01T00:00:00+0000,,2020-12-12T15:00:00+0800,452000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
453,44,0,0,0,044miz0113,3,2,70,35,1377,3212,96,2519,5878,176,1929,4500,135,10,300,4,0,2303,110,0,11,0001-01-01T00:00:00+0000,,2020-12-14T15:00:00+0800,453000,30,0,0,0,0,0,0,0,0,FALSE,,0,0,0
454,41,0,0,0,041fuk0083,3,3,70,35,2221,5182,155,1929,4501,135,1624,3789,114,10,300,4,0,3306,504,0,8,0001-01-01T00:00:00+0000,,2020-12-14T15:00:00+0800,454000,30,0,0,0,0,0,0,0,0,FALSE,,0,0,0
455,26,0,0,0,026yur0102,2,1,50,30,1420,3549,106,1011,2528,76,1852,4630,139,10,200,4,0,1204,102,0,10,0001-01-01T00:00:00+0000,,2020-12-14T15:00:00+0800,455000,35,0,0,0,0,0,0,0,0,FALSE,,0,0,0
456,10,30103100,30103101,0,010azu0104,4,3,90,40,2440,5489,165,1728,3888,117,3185,7167,215,10,400,4,0,3404,112,0,10,0001-01-01T00:00:00+0000,,2020-12-19T15:00:00+0800,456000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
457,34,0,0,0,034ayu0093,3,2,70,35,1662,3879,116,1923,4486,135,2214,5166,155,10,300,4,0,2304,107,0,9,0001-01-01T00:00:00+0000,,2020-12-19T15:00:00+0800,457000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
458,30,0,0,0,030iku0092,2,1,50,30,1425,3562,107,1843,4608,138,990,2474,74,10,200,4,0,1205,301,0,9,0001-01-01T00:00:00+0000,,2020-12-19T15:00:00+0800,458000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
459,45,40144450,40144451,0,045kar0103,3,3,70,35,2154,5026,151,1502,3505,105,2749,6415,192,10,300,4,0,3304,206,2,10,2021-06-27T12:00:00+0800,,2020-12-21T15:00:00+0800,459000,32,0,0,0,0,0,0,0,0,FALSE,,0,0,0
460,23,0,0,0,023aka0093,3,3,70,35,2626,6127,184,2008,4685,141,1412,3294,99,10,300,4,0,3305,405,3,9,2021-06-27T12:00:00+0800,,2020-12-21T15:00:00+0800,460000,32,0,0,0,0,0,0,0,0,FALSE,,0,0,0
461,33,30103330,30103331,0,033sih0114,4,2,90,40,1295,2914,87,3822,8599,258,2561,5762,173,10,400,4,0,2409,227,4,11,2020-12-25T15:00:00+0800,,2020-12-25T15:00:00+0800,461000,22,0,0,0,0,0,0,0,0,FALSE,,0,0,0
462,36,30102360,30102361,0,036kan0104,4,1,90,40,2553,5745,172,1298,2920,88,3821,8598,258,10,400,4,0,1410,220,4,10,2020-12-25T15:00:00+0800,,2020-12-25T15:00:00+0800,462000,22,0,0,0,0,0,0,0,0,FALSE,,0,0,0
463,50,30102500,30102501,0,050jul0104,4,2,90,40,1485,3341,100,3450,7762,233,2458,5530,166,10,400,4,0,2403,214,0,10,0001-01-01T00:00:00+0000,,2020-12-31T15:00:00+0800,463000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
464,43,30102430,30102431,0,043nor0094,4,1,90,40,2428,5462,164,1711,3850,116,3171,7135,214,10,400,4,0,1404,112,0,9,0001-01-01T00:00:00+0000,,2020-12-31T15:00:00+0800,464000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
465,12,0,0,0,012mam0103,3,3,70,35,2606,6081,182,1431,3340,100,1998,4663,140,10,300,4,0,3302,111,0,10,0001-01-01T00:00:00+0000,,2020-12-31T15:00:00+0800,465000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
466,20,40133200,40133201,0,020meg0103,3,2,70,35,1514,3533,106,2125,4958,149,2749,6414,192,10,300,4,0,2304,209,2,10,2021-07-30T12:00:00+0800,,2021-01-04T15:00:00+0800,466000,31,0,0,0,0,0,0,0,0,FALSE,,0,0,0
467,44,0,0,0,044miz0123,3,2,70,35,1396,3258,98,1999,4665,140,2592,6047,181,10,300,4,0,2306,504,3,12,2021-07-30T12:00:00+0800,,2021-01-04T15:00:00+0800,467000,31,0,0,0,0,0,0,0,0,FALSE,,0,0,0
468,3,30102030,30102031,0,003mik0084,4,3,90,40,3446,7753,233,2468,5554,167,1468,3303,99,10,400,4,0,3402,214,0,8,0001-01-01T00:00:00+0000,,2021-01-12T15:00:00+0800,468000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
469,14,30103140,30103141,0,014mir0114,4,1,90,40,2452,5517,166,3158,7105,213,1735,3903,117,10,400,4,0,1403,112,0,11,0001-01-01T00:00:00+0000,,2021-01-12T15:00:00+0800,469000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
470,49,0,0,0,049mom0093,3,2,70,35,2224,5189,156,1636,3817,115,1914,4466,134,10,300,4,0,2302,105,0,9,0001-01-01T00:00:00+0000,,2021-01-12T15:00:00+0800,470000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
471,35,0,0,0,035hin0092,2,3,50,30,1416,3540,106,1821,4553,137,1006,2516,75,10,200,4,0,3206,602,0,9,0001-01-01T00:00:00+0000,,2021-01-12T15:00:00+0800,471000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
472,28,0,0,0,028ari0093,3,1,70,35,1347,3144,94,1948,4546,136,2499,5830,175,10,300,4,0,1304,110,0,9,0001-01-01T00:00:00+0000,,2021-01-12T15:00:00+0800,472000,30,0,0,0,0,0,0,0,0,FALSE,,0,0,0
473,2,0,0,0,002chi0093,3,2,70,35,1642,3832,115,2225,5191,156,1920,4480,134,10,300,4,0,2305,406,0,9,0001-01-01T00:00:00+0000,,2021-01-12T15:00:00+0800,473000,30,0,0,0,0,0,0,0,0,FALSE,,0,0,0
474,22,0,0,0,022ser0092,2,3,50,30,1830,4574,137,1016,2540,76,1410,3526,106,10,200,4,0,3205,303,0,9,0001-01-01T00:00:00+0000,,2021-01-12T15:00:00+0800,474000,35,0,0,0,0,0,0,0,0,FALSE,,0,0,0
475,30,30102300,30102301,0,030iku0104,4,1,90,40,1507,3390,102,2472,5563,167,3456,7776,233,10,400,4,0,1404,221,0,10,0001-01-01T00:00:00+0000,,2021-01-20T15:00:00+0800,475000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
476,42,30045420,0,0,042miy0093,3,3,70,35,1340,3126,94,2491,5813,174,1939,4525,136,10,300,4,0,3309,714,0,9,0001-01-01T00:00:00+0000,,2021-01-20T15:00:00+0800,476000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
477,51,30045510,0,0,051tmg0103,3,2,70,35,2234,5213,156,1641,3829,115,1951,4553,137,10,300,4,0,2302,110,0,10,0001-01-01T00:00:00+0000,,2021-01-20T15:00:00+0800,477000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
478,21,40146210,40146211,0,021mat0103,3,1,70,35,1495,3488,105,2752,6421,193,2136,4983,149,10,300,4,0,1303,209,2,10,2021-07-30T12:00:00+0800,,2021-01-20T15:00:00+0800,478000,32,0,0,0,0,0,0,0,0,FALSE,,0,0,0
479,32,0,0,0,032emi0103,3,1,70,35,2622,6117,184,2012,4695,141,1408,3285,99,10,300,4,0,1305,404,3,10,2021-07-30T12:00:00+0800,,2021-01-20T15:00:00+0800,479000,32,0,0,0,0,0,0,0,0,FALSE,,0,0,0
480,23,30102230,30102231,0,023aka0104,4,3,90,40,2496,5615,168,1500,3376,101,3464,7793,234,10,400,4,0,3404,214,0,10,0001-01-01T00:00:00+0000,,2021-01-31T15:00:00+0800,480000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
481,47,30102470,30102471,0,047sub0094,4,2,90,40,3191,7179,215,1725,3881,116,2440,5491,165,10,400,4,0,2402,112,0,9,0001-01-01T00:00:00+0000,,2021-01-31T15:00:00+0800,481000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
482,36,0,0,0,036kan0113,3,1,70,35,2017,4706,141,2646,6173,185,1429,3335,100,10,300,4,0,1303,106,0,11,0001-01-01T00:00:00+0000,,2021-01-31T15:00:00+0800,482000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
483,24,40147240,40147241,0,024ann0093,3,3,70,35,2780,6487,195,1500,3501,105,2129,4967,149,10,300,4,0,3302,210,2,9,2021-08-29T12:00:00+0800,,2021-02-02T15:00:00+0800,483000,31,0,0,0,0,0,0,0,0,FALSE,,0,0,0
484,26,0,0,0,026yur0113,3,1,70,35,1410,3289,99,2621,6116,183,2025,4726,142,10,300,4,0,1303,105,3,11,2021-08-29T12:00:00+0800,,2021-02-02T15:00:00+0800,484000,31,0,0,0,0,0,0,0,0,FALSE,,0,0,0
485,37,30103370,30103371,0,037nao0114,4,1,90,40,3481,7833,235,1488,3348,100,2476,5571,167,10,400,4,0,1402,222,0,11,0001-01-01T00:00:00+0000,,2021-02-11T15:00:00+0800,485000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
486,39,30103390,30103391,0,039kon0104,4,3,90,40,1744,3925,118,3168,7127,214,2432,5473,164,10,400,4,0,3403,112,0,10,0001-01-01T00:00:00+0000,,2021-02-11T15:00:00+0800,486000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
487,7,0,0,0,007ior0103,3,2,70,35,1670,3897,117,1950,4550,137,2237,5220,157,10,300,4,0,2305,306,0,10,0001-01-01T00:00:00+0000,,2021-02-11T15:00:00+0800,487000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
488,40,0,0,0,040tam0092,2,3,50,30,1424,3559,107,1844,4610,138,1008,2521,76,10,200,4,0,3203,103,0,9,0001-01-01T00:00:00+0000,,2021-02-11T15:00:00+0800,488000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
489,46,0,0,0,046rio0093,3,2,70,35,2514,5866,176,1355,3161,95,1942,4532,136,10,300,4,0,2302,109,0,9,0001-01-01T00:00:00+0000,,2021-02-12T15:00:00+0800,489000,30,0,0,0,0,0,0,0,0,FALSE,,0,0,0
490,42,0,0,0,042miy0103,3,3,70,35,1674,3905,117,2243,5233,157,1929,4501,135,10,300,4,0,3306,615,0,10,0001-01-01T00:00:00+0000,,2021-02-12T15:00:00+0800,490000,30,0,0,0,0,0,0,0,0,FALSE,,0,0,0
491,29,0,0,0,029umi0112,2,1,50,30,998,2494,75,1424,3560,107,1851,4627,139,10,200,4,0,1205,301,0,11,0001-01-01T00:00:00+0000,,2021-02-12T15:00:00+0800,491000,35,0,0,0,0,0,0,0,0,FALSE,,0,0,0
492,15,30103150,30103151,0,015siz0114,4,2,90,40,3471,7809,234,2473,5564,167,1517,3413,102,10,400,4,0,2402,213,0,11,0001-01-01T00:00:00+0000,,2021-02-19T15:00:00+0800,492000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
493,2,30045020,0,0,002chi0103,3,2,70,35,1932,4507,135,2211,5159,155,1652,3854,116,10,300,4,0,2309,712,0,10,0001-01-01T00:00:00+0000,,2021-02-19T15:00:00+0800,493000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
494,17,30045170,0,0,017kth0093,3,1,70,35,1923,4488,135,1648,3846,115,2229,5202,156,10,300,4,0,1305,305,0,9,0001-01-01T00:00:00+0000,,2021-02-19T15:00:00+0800,494000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
495,25,40148250,40148251,0,025roc0093,3,2,70,35,2807,6550,197,2148,5011,150,1513,3531,106,10,300,4,0,2302,205,2,9,2021-08-29T12:00:00+0800,,2021-02-19T15:00:00+0800,495000,32,0,0,0,0,0,0,0,0,FALSE,,0,0,0
496,34,0,0,0,034ayu0103,3,2,70,35,2004,4677,140,1419,3311,99,2641,6162,185,10,300,4,0,2306,614,3,10,2021-08-29T12:00:00+0800,,2021-02-19T15:00:00+0800,496000,32,0,0,0,0,0,0,0,0,FALSE,,0,0,0
497,29,30103290,30103291,0,029umi0124,4,1,90,40,2482,5584,168,3482,7835,235,1506,3388,102,10,400,4,0,1403,213,0,12,0001-01-01T00:00:00+0000,,2021-02-28T15:00:00+0800,497000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
498,11,30103110,30103111,0,011ami0104,4,3,90,40,3191,7179,215,2461,5538,166,1715,3859,116,10,400,4,0,3402,112,0,10,0001-01-01T00:00:00+0000,,2021-02-28T15:00:00+0800,498000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
499,30,0,0,0,030iku0113,3,1,70,35,1443,3368,101,2009,4687,141,2641,6162,185,10,300,4,0,1304,107,0,11,0001-01-01T00:00:00+0000,,2021-02-28T15:00:00+0800,499000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
500,43,40131430,40131431,0,043nor0103,3,1,70,35,2139,4990,150,2795,6522,196,1499,3498,105,10,300,4,0,1303,210,2,10,2021-09-27T12:00:00+0800,,2021-03-04T15:00:00+0800,500000,31,0,0,0,0,0,0,0,0,FALSE,,0,0,0
501,19,0,0,0,019min0103,3,1,70,35,2035,4748,142,1438,3356,101,2607,6082,182,10,300,4,0,1305,406,3,10,2021-09-27T12:00:00+0800,,2021-03-04T15:00:00+0800,501000,31,0,0,0,0,0,0,0,0,FALSE,,0,0,0
502,31,30103310,30103311,0,031tom0114,4,2,90,40,2490,5602,168,1512,3401,102,3450,7763,233,10,400,4,0,2404,215,0,11,0001-01-01T00:00:00+0000,,2021-03-11T15:00:00+0800,502000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
503,21,30103210,30103211,0,021mat0114,4,1,90,40,3203,7206,216,1712,3853,116,2464,5544,166,10,400,4,0,1402,112,0,11,0001-01-01T00:00:00+0000,,2021-03-11T15:00:00+0800,503000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
504,48,0,0,0,048rei0093,3,3,70,35,1922,4484,135,1376,3210,96,2538,5923,178,10,300,4,0,3304,106,0,9,0001-01-01T00:00:00+0000,,2021-03-11T15:00:00+0800,504000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
505,17,0,0,0,017kth0102,2,1,50,30,1834,4586,138,1443,3607,108,1024,2560,77,10,200,4,0,1206,601,0,10,0001-01-01T00:00:00+0000,,2021-03-11T15:00:00+0800,505000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
506,16,0,0,0,016tsu0113,3,3,70,35,2242,5232,157,1946,4541,136,1653,3857,116,10,300,4,0,3305,306,0,11,0001-01-01T00:00:00+0000,,2021-03-12T15:00:00+0800,506000,30,0,0,0,0,0,0,0,0,FALSE,,0,0,0
507,4,0,0,0,004yuk0093,3,1,70,35,1369,3195,96,1936,4518,136,2500,5834,175,10,300,4,0,1306,503,0,9,0001-01-01T00:00:00+0000,,2021-03-12T15:00:00+0800,507000,30,0,0,0,0,0,0,0,0,FALSE,,0,0,0
508,44,0,0,0,044miz0132,2,2,50,30,1005,2512,75,1848,4619,139,1414,3536,106,10,200,4,0,2203,102,0,13,0001-01-01T00:00:00+0000,,2021-03-12T15:00:00+0800,508000,35,0,0,0,0,0,0,0,0,FALSE,,0,0,0
509,42,30103420,30103421,0,042miy0114,4,3,90,40,1518,3415,102,2486,5593,168,3467,7800,234,10,400,4,0,3404,215,0,11,0001-01-01T00:00:00+0000,,2021-03-19T15:00:00+0800,509000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
510,33,30049330,0,0,033sih0123,3,2,70,35,1668,3891,117,2243,5234,157,1924,4489,135,10,300,4,0,2309,714,0,12,0001-01-01T00:00:00+0000,,2021-03-19T15:00:00+0800,510000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
511,32,30049320,0,0,032emi0113,3,1,70,35,2228,5199,156,1653,3856,116,1962,4579,137,10,300,4,0,1306,615,0,11,0001-01-01T00:00:00+0000,,2021-03-19T15:00:00+0800,511000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
