card_id,user_id,mst_card_id,exp,level,vocal,vocal_diff,dance,dance_diff,visual,visual_diff,before_awakened_vocal,before_awakened_dance,before_awakened_visual,after_awakened_vocal,after_awakened_dance,after_awakened_visual,skill_level,skill_level_max,skill_probability,is_awakened,awakening_gauge,master_rank,create_date,is_new
45af5145-6422-448f-9268-7b3ded286cdf_461,45af51456422448f92687b3ded286cdf,461,430000,90,3262,17.9876543209877,9631,53.0802469135803,6454,35.5679012345679,2938,8676,5814,3262,9631,6454,10,10,40,1,400,4,2020-12-25T07:27:00+00:00,0
45af5145-6422-448f-9268-7b3ded286cdf_572,45af51456422448f92687b3ded286cdf,572,80000,90,3295,18.1666666666667,9640,53.1358024691358,6469,35.6604938271605,2968,8684,5828,3295,9640,6469,10,10,40,1,400,4,2021-06-27T09:04:01+00:00,0
45af5145-6422-448f-9268-7b3ded286cdf_277,45af51456422448f92687b3ded286cdf,277,101250,90,7845,43.2407407407407,6080,33.5061728395062,4219,23.2530864197531,7066,5476,3800,7845,6080,4219,10,10,40,1,400,4,2020-05-11T07:05:10+00:00,0
80605c60-3b7d-485b-b0ee-f46736fa131a_462,80605c603b7d485bb0eef46736fa131a,462,117500,90,6433,35.462962962963,3272,18.0246913580247,9630,53.0740740740741,5794,2948,8674,6433,3272,9630,10,10,40,1,400,4,2020-12-25T19:28:44+00:00,0
80605c60-3b7d-485b-b0ee-f46736fa131a_461,80605c603b7d485bb0eef46736fa131a,461,120500,90,3262,17.9876543209877,9631,53.0802469135803,6454,35.5679012345679,2938,8676,5814,3262,9631,6454,10,10,40,1,400,4,2020-12-25T07:04:24+00:00,0
80605c60-3b7d-485b-b0ee-f46736fa131a_574,80605c603b7d485bb0eef46736fa131a,574,506000,90,3270,18.0123456790123,6464,35.6296296296296,9641,53.141975308642,2946,5822,8684,3270,6464,9641,10,10,40,1,400,4,2021-07-02T16:03:03+00:00,0
80605c60-3b7d-485b-b0ee-f46736fa131a_572,80605c603b7d485bb0eef46736fa131a,572,566000,90,3295,18.1666666666667,9640,53.1358024691358,6469,35.6604938271605,2968,8684,5828,3295,9640,6469,10,10,40,1,400,4,2021-06-27T07:38:41+00:00,0
80605c60-3b7d-485b-b0ee-f46736fa131a_664,80605c603b7d485bb0eef46736fa131a,664,616500,90,6262,34.5061728395062,4440,24.4691358024691,8092,44.5925925925926,5640,4000,7290,6262,4440,8092,10,10,40,1,400,4,2021-09-01T17:42:28+00:00,0
8f000ea6-05aa-467a-8afb-60e7d7a7b9cc_572,8f000ea605aa467a8afb60e7d7a7b9cc,572,118750,90,3295,18.1666666666667,9640,53.1358024691358,6469,35.6604938271605,2968,8684,5828,3295,9640,6469,10,10,40,1,400,4,2021-06-27T07:07:30+00:00,0
8f000ea6-05aa-467a-8afb-60e7d7a7b9cc_461,8f000ea605aa467a8afb60e7d7a7b9cc,461,760500,90,3262,17.9876543209877,9631,53.0802469135803,6454,35.5679012345679,2938,8676,5814,3262,9631,6454,10,10,40,1,400,4,2020-12-26T16:17:20+00:00,0
8f000ea6-05aa-467a-8afb-60e7d7a7b9cc_408,8f000ea605aa467a8afb60e7d7a7b9cc,408,79600,90,9601,52.9197530864198,6446,35.5185185185185,3280,18.0740740740741,8648,5806,2954,9601,6446,3280,10,10,40,1,400,4,2020-09-28T07:06:10+00:00,0
8f000ea6-05aa-467a-8afb-60e7d7a7b9cc_150,8f000ea605aa467a8afb60e7d7a7b9cc,150,65000,70,5089,37.1020408163265,3568,25.9918367346939,6612,48.1959183673469,4440,3114,5768,5089,3568,6612,10,10,40,1,300,4,2021-07-14T12:42:48+00:00,0
b2385a93-fd71-41f4-90c9-c97e4407cd7e_461,b2385a93fd7141f490c9c97e4407cd7e,461,155000,90,3262,17.9876543209877,9631,53.0802469135803,6454,35.5679012345679,2938,8676,5814,3262,9631,6454,10,10,40,1,400,4,2020-12-27T02:33:53+00:00,0
b2385a93-fd71-41f4-90c9-c97e4407cd7e_516,b2385a93fd7141f490c9c97e4407cd7e,516,638000,90,3280,18.0740740740741,6452,35.5555555555556,9611,52.9814814814815,2954,5812,8658,3280,6452,9611,10,10,40,1,400,4,2021-04-01T14:50:55+00:00,0
b2385a93-fd71-41f4-90c9-c97e4407cd7e_572,b2385a93fd7141f490c9c97e4407cd7e,572,110000,90,3295,18.1666666666667,9640,53.1358024691358,6469,35.6604938271605,2968,8684,5828,3295,9640,6469,10,10,40,1,400,4,2021-07-02T16:02:00+00:00,0
b2385a93-fd71-41f4-90c9-c97e4407cd7e_573,b2385a93fd7141f490c9c97e4407cd7e,573,135000,90,9611,52.9814814814815,3294,18.1604938271605,6465,35.6358024691358,8658,2968,5824,9611,3294,6465,10,10,40,1,400,4,2021-06-27T07:33:21+00:00,0
b2385a93-fd71-41f4-90c9-c97e4407cd7e_222,b2385a93fd7141f490c9c97e4407cd7e,222,598000,90,4278,23.5679012345679,7808,43.037037037037,6062,33.4197530864198,3854,7034,5460,4278,7808,6062,10,10,40,1,400,4,2020-10-29T13:02:26+00:00,0
a7204cd8-edb2-46b7-ae8c-bc01129dd838_361,a7204cd8edb246b7ae8cbc01129dd838,361,117500,90,6086,33.5432098765432,4265,23.5123456790123,7886,43.4691358024691,5482,3842,7104,6086,4265,7886,4,10,34,1,400,4,2020-07-14T22:36:42+00:00,0
a7204cd8-edb2-46b7-ae8c-bc01129dd838_194,a7204cd8edb246b7ae8cbc01129dd838,194,176500,90,8337,45.9567901234568,4512,24.8641975308642,6348,34.9876543209877,7510,4064,5718,8337,4512,6348,10,10,40,1,400,4,2019-12-31T00:58:10+00:00,0
a7204cd8-edb2-46b7-ae8c-bc01129dd838_516,a7204cd8edb246b7ae8cbc01129dd838,516,117500,90,3280,18.0740740740741,6452,35.5555555555556,9611,52.9814814814815,2954,5812,8658,3280,6452,9611,4,10,34,1,400,4,2021-03-29T07:36:53+00:00,0
a7204cd8-edb2-46b7-ae8c-bc01129dd838_572,a7204cd8edb246b7ae8cbc01129dd838,572,88750,90,3295,18.1666666666667,9640,53.1358024691358,6469,35.6604938271605,2968,8684,5828,3295,9640,6469,10,10,40,1,400,4,2021-06-27T07:40:33+00:00,0
a7204cd8-edb2-46b7-ae8c-bc01129dd838_287,a7204cd8edb246b7ae8cbc01129dd838,287,466500,90,4282,23.5925925925926,7824,43.1111111111111,5986,33.0,3858,7048,5392,4282,7824,5986,10,10,45,1,400,4,2020-10-15T07:31:27+00:00,0
cad265be-0e66-48de-b234-940ac4921252_572,cad265be0e6648deb234940ac4921252,572,354500,90,3295,18.1666666666667,9640,53.1358024691358,6469,35.6604938271605,2968,8684,5828,3295,9640,6469,10,10,40,1,400,4,2021-06-27T16:03:01+00:00,0
cad265be-0e66-48de-b234-940ac4921252_461,cad265be0e6648deb234940ac4921252,461,173000,90,3262,17.9876543209877,9631,53.0802469135803,6454,35.5679012345679,2938,8676,5814,3262,9631,6454,10,10,40,1,400,4,2020-12-25T16:02:58+00:00,0
cad265be-0e66-48de-b234-940ac4921252_408,cad265be0e6648deb234940ac4921252,408,91500,90,8573,52.9197530864198,5754,35.5185185185185,2928,18.0740740740741,7620,5114,2602,8573,5754,2928,8,10,38,1,400,0,2020-09-29T04:56:33+00:00,0
cad265be-0e66-48de-b234-940ac4921252_537,cad265be0e6648deb234940ac4921252,537,47900,70,5268,38.4,4505,32.8244897959184,6072,44.2448979591837,4596,3930,5298,5268,4505,6072,2,10,32,1,300,4,2021-04-27T10:40:59+00:00,0
212184a3-2a0b-4f36-a072-47eb42920a2c_409,212184a32a0b4f36a07247eb42920a2c,409,82000,90,6452,35.5555555555556,9578,52.7777777777778,3216,17.7283950617284,5812,8628,2896,6452,9578,3216,10,10,40,1,400,4,2020-09-28T12:35:53+00:00,0
212184a3-2a0b-4f36-a072-47eb42920a2c_574,212184a32a0b4f36a07247eb42920a2c,574,113000,90,2918,18.0123456790123,5772,35.6296296296296,8609,53.141975308642,2594,5130,7652,2918,5772,8609,6,10,36,1,400,0,2021-06-27T07:16:06+00:00,0
212184a3-2a0b-4f36-a072-47eb42920a2c_572,212184a32a0b4f36a07247eb42920a2c,572,87000,90,3295,18.1666666666667,9640,53.1358024691358,6469,35.6604938271605,2968,8684,5828,3295,9640,6469,10,10,40,1,400,4,2021-07-02T16:09:09+00:00,0
212184a3-2a0b-4f36-a072-47eb42920a2c_524,212184a32a0b4f36a07247eb42920a2c,524,0,1,1954,28.669387755102,3663,53.7387755102041,2835,41.5510204081633,1950,3656,2829,1954,3663,2835,1,10,31,1,300,4,2021-04-11T06:05:41+00:00,0
74d63933-bd52-4fc6-9270-93bfb595dce9_572,74d63933bd524fc6927093bfb595dce9,572,415500,90,3295,18.1666666666667,9640,53.1358024691358,6469,35.6604938271605,2968,8684,5828,3295,9640,6469,10,10,40,1,400,4,2021-07-02T06:33:48+00:00,0
74d63933-bd52-4fc6-9270-93bfb595dce9_685,74d63933bd524fc6927093bfb595dce9,685,705750,90,6466,35.641975308642,9658,53.2222222222222,3250,17.9135802469136,5824,8700,2928,6466,9658,3250,10,10,40,1,400,4,2021-09-27T07:14:27+00:00,0
74d63933-bd52-4fc6-9270-93bfb595dce9_574,74d63933bd524fc6927093bfb595dce9,574,117500,90,3270,18.0123456790123,6464,35.6296296296296,9641,53.141975308642,2946,5822,8684,3270,6464,9641,10,10,40,1,400,4,2021-07-01T04:27:51+00:00,0
c693850a-28aa-4a2a-a229-3f36bb153354_572,c693850a28aa4a2aa2293f36bb153354,572,118000,90,3295,18.1666666666667,9640,53.1358024691358,6469,35.6604938271605,2968,8684,5828,3295,9640,6469,10,10,40,1,400,4,2021-06-30T17:00:28+00:00,0
c693850a-28aa-4a2a-a229-3f36bb153354_685,c693850a28aa4a2aa2293f36bb153354,685,118000,90,6466,35.641975308642,9658,53.2222222222222,3250,17.9135802469136,5824,8700,2928,6466,9658,3250,10,10,40,1,400,4,2021-09-29T15:49:19+00:00,0
c693850a-28aa-4a2a-a229-3f36bb153354_574,c693850a28aa4a2aa2293f36bb153354,574,143250,90,3182,18.0123456790123,6291,35.6296296296296,9383,53.141975308642,2858,5649,8426,3182,6291,9383,10,10,40,1,400,3,2021-07-01T18:19:25+00:00,0
c693850a-28aa-4a2a-a229-3f36bb153354_686,c693850a28aa4a2aa2293f36bb153354,686,118000,90,9665,53.2654320987654,6446,35.5185185185185,3306,18.2098765432099,8706,5806,2978,9665,6446,3306,10,10,40,1,400,4,2021-09-27T13:51:35+00:00,0
72d1dc6c-74d2-447f-ae3e-692546ba7dc0_663,72d1dc6c74d2447fae3e692546ba7dc0,663,116500,90,7937,48.9938271604938,5632,34.7654320987654,3433,21.1913580246914,7056,5006,3052,7937,5632,3433,10,10,40,1,400,0,2021-08-31T07:06:29+00:00,0
72d1dc6c-74d2-447f-ae3e-692546ba7dc0_361,72d1dc6c74d2447fae3e692546ba7dc0,361,116500,90,5434,33.5432098765432,3809,23.5123456790123,7042,43.4691358024691,4830,3386,6260,5434,3809,7042,10,10,40,1,400,0,2021-07-14T04:06:43+00:00,0
72d1dc6c-74d2-447f-ae3e-692546ba7dc0_110,72d1dc6c74d2447fae3e692546ba7dc0,110,80000,90,6967,43.0061728395062,5363,33.1049382716049,3802,23.4691358024691,6192,4768,3380,6967,5363,3802,10,10,40,1,400,0,2020-04-11T07:07:26+00:00,0
72d1dc6c-74d2-447f-ae3e-692546ba7dc0_233,72d1dc6c74d2447fae3e692546ba7dc0,233,129000,90,6213,38.3518518518518,4546,28.0617283950617,5430,33.5185185185185,5522,4040,4826,6213,4546,5430,4,10,34,1,400,0,2020-03-04T17:36:14+00:00,0
72d1dc6c-74d2-447f-ae3e-692546ba7dc0_148,72d1dc6c74d2447fae3e692546ba7dc0,148,116500,90,7831,43.1543209876543,4247,23.4012345679012,6032,33.2345679012346,7054,3826,5434,7831,4247,6032,10,10,40,1,400,4,2019-10-10T17:24:38+00:00,0
df1c6eb8-9fae-49e0-be38-9f526882071c_572,df1c6eb89fae49e0be389f526882071c,572,550250,90,3295,18.1666666666667,9640,53.1358024691358,6469,35.6604938271605,2968,8684,5828,3295,9640,6469,10,10,40,1,400,4,2021-06-27T07:14:18+00:00,0
df1c6eb8-9fae-49e0-be38-9f526882071c_461,df1c6eb89fae49e0be389f526882071c,461,113000,90,3262,17.9876543209877,9631,53.0802469135803,6454,35.5679012345679,2938,8676,5814,3262,9631,6454,10,10,40,1,400,4,2020-12-28T16:02:41+00:00,0
df1c6eb8-9fae-49e0-be38-9f526882071c_408,df1c6eb89fae49e0be389f526882071c,408,443500,90,9601,52.9197530864198,6446,35.5185185185185,3280,18.0740740740741,8648,5806,2954,9601,6446,3280,10,10,40,1,400,4,2020-09-28T11:11:11+00:00,0
df1c6eb8-9fae-49e0-be38-9f526882071c_436,df1c6eb89fae49e0be389f526882071c,436,0,1,1383,25.8448979591837,1939,36.2448979591837,2534,47.3714285714286,1380,1935,2528,1383,1939,2534,1,10,31,1,300,0,2020-11-19T11:53:31+00:00,0
bc333e1e-ae70-4f3e-97a7-8bb5faddcf0a_194,bc333e1eae704f3e97a78bb5faddcf0a,194,88750,90,8337,45.9567901234568,4512,24.8641975308642,6348,34.9876543209877,7510,4064,5718,8337,4512,6348,10,10,40,1,400,4,2019-12-28T16:37:05+00:00,0
bc333e1e-ae70-4f3e-97a7-8bb5faddcf0a_307,bc333e1eae704f3e97a78bb5faddcf0a,307,118000,90,6046,33.320987654321,4247,23.4012345679012,7881,43.4382716049383,5446,3826,7100,6046,4247,7881,10,10,40,1,400,4,2020-07-07T16:06:27+00:00,0
bc333e1e-ae70-4f3e-97a7-8bb5faddcf0a_462,bc333e1eae704f3e97a78bb5faddcf0a,462,95500,90,6433,35.462962962963,3272,18.0246913580247,9630,53.0740740740741,5794,2948,8674,6433,3272,9630,10,10,40,1,400,4,2020-12-28T15:19:51+00:00,0
bc333e1e-ae70-4f3e-97a7-8bb5faddcf0a_572,bc333e1eae704f3e97a78bb5faddcf0a,572,118000,90,3295,18.1666666666667,9640,53.1358024691358,6469,35.6604938271605,2968,8684,5828,3295,9640,6469,10,10,40,1,400,4,2021-06-27T16:17:47+00:00,0
bc333e1e-ae70-4f3e-97a7-8bb5faddcf0a_9001,bc333e1eae704f3e97a78bb5faddcf0a,9001,89000,90,6194,33.2345679012346,4361,23.4012345679012,8065,43.3024691358025,5596,3940,7286,6194,4361,8065,12,12,50,1,400,5,2019-09-01T11:49:41+00:00,0
ccd5498c-1892-4428-88a6-9682e1ee1bcc_462,ccd5498c1892442888a69682e1ee1bcc,462,956250,90,6433,35.462962962963,3272,18.0246913580247,9630,53.0740740740741,5794,2948,8674,6433,3272,9630,10,10,40,1,400,4,2020-12-25T07:51:02+00:00,0
ccd5498c-1892-4428-88a6-9682e1ee1bcc_461,ccd5498c1892442888a69682e1ee1bcc,461,591000,90,3262,17.9876543209877,9631,53.0802469135803,6454,35.5679012345679,2938,8676,5814,3262,9631,6454,10,10,40,1,400,4,2020-12-28T16:14:19+00:00,0
ccd5498c-1892-4428-88a6-9682e1ee1bcc_9003,ccd5498c1892442888a69682e1ee1bcc,9003,80000,90,7866,43.3456790123457,5994,33.0246913580247,4232,23.3333333333333,7086,5400,3812,7866,5994,4232,10,10,40,1,400,4,2019-09-01T15:36:04+00:00,0
ccd5498c-1892-4428-88a6-9682e1ee1bcc_572,ccd5498c1892442888a69682e1ee1bcc,572,533250,90,3295,18.1666666666667,9640,53.1358024691358,6469,35.6604938271605,2968,8684,5828,3295,9640,6469,10,10,40,1,400,4,2021-07-02T16:13:33+00:00,0
ccd5498c-1892-4428-88a6-9682e1ee1bcc_286,ccd5498c1892442888a69682e1ee1bcc,286,110000,90,7001,43.2160493827161,3800,23.4567901234568,5405,33.3641975308642,6224,3378,4804,7001,3800,5405,7,10,42,1,400,0,2020-11-29T19:13:30+00:00,0
635c84d4-86c2-4bb3-9893-f96ea6f6de60_573,635c84d486c24bb39893f96ea6f6de60,573,112000,90,9611,52.9814814814815,3294,18.1604938271605,6465,35.6358024691358,8658,2968,5824,9611,3294,6465,10,10,40,1,400,4,2021-07-02T17:39:38+00:00,0
635c84d4-86c2-4bb3-9893-f96ea6f6de60_574,635c84d486c24bb39893f96ea6f6de60,574,80000,90,3270,18.0123456790123,6464,35.6296296296296,9641,53.141975308642,2946,5822,8684,3270,6464,9641,5,10,35,1,400,4,2021-06-28T02:25:45+00:00,0
635c84d4-86c2-4bb3-9893-f96ea6f6de60_572,635c84d486c24bb39893f96ea6f6de60,572,112000,90,3295,18.1666666666667,9640,53.1358024691358,6469,35.6604938271605,2968,8684,5828,3295,9640,6469,5,10,35,1,400,4,2021-07-03T06:55:01+00:00,0
635c84d4-86c2-4bb3-9893-f96ea6f6de60_409,635c84d486c24bb39893f96ea6f6de60,409,136500,90,6452,35.5555555555556,9578,52.7777777777778,3216,17.7283950617284,5812,8628,2896,6452,9578,3216,10,10,40,1,400,4,2020-09-28T17:53:04+00:00,0
635c84d4-86c2-4bb3-9893-f96ea6f6de60_669,635c84d486c24bb39893f96ea6f6de60,669,88750,90,6274,34.5802469135802,3841,21.1666666666667,8891,49.0061728395062,5652,3460,8008,6274,3841,8891,4,10,34,1,400,4,2021-09-15T09:16:39+00:00,0
78fdbcae-6150-4251-af6f-ee1ff8e9c1c6_408,78fdbcae61504251af6fee1ff8e9c1c6,408,186000,90,9601,52.9197530864198,6446,35.5185185185185,3280,18.0740740740741,8648,5806,2954,9601,6446,3280,10,10,40,1,400,4,2020-09-28T08:36:36+00:00,0
78fdbcae-6150-4251-af6f-ee1ff8e9c1c6_572,78fdbcae61504251af6fee1ff8e9c1c6,572,118000,90,3295,18.1666666666667,9640,53.1358024691358,6469,35.6604938271605,2968,8684,5828,3295,9640,6469,10,10,40,1,400,4,2021-06-27T07:13:44+00:00,0
78fdbcae-6150-4251-af6f-ee1ff8e9c1c6_461,78fdbcae61504251af6fee1ff8e9c1c6,461,313750,90,3262,17.9876543209877,9631,53.0802469135803,6454,35.5679012345679,2938,8676,5814,3262,9631,6454,10,10,40,1,400,4,2020-12-25T07:22:45+00:00,0
78fdbcae-6150-4251-af6f-ee1ff8e9c1c6_286,78fdbcae61504251af6fee1ff8e9c1c6,286,118000,90,7841,43.2160493827161,4256,23.4567901234568,6053,33.3641975308642,7064,3834,5452,7841,4256,6053,6,10,41,1,400,4,2020-05-31T07:29:29+00:00,0
e6f6e467-001b-4060-be52-df5058f2768d_685,e6f6e467001b4060be52df5058f2768d,685,519000,90,6466,35.641975308642,9658,53.2222222222222,3250,17.9135802469136,5824,8700,2928,6466,9658,3250,10,10,40,1,400,4,2021-09-28T00:04:52+00:00,0
e6f6e467-001b-4060-be52-df5058f2768d_409,e6f6e467001b4060be52df5058f2768d,409,501750,90,6452,35.5555555555556,9578,52.7777777777778,3216,17.7283950617284,5812,8628,2896,6452,9578,3216,10,10,40,1,400,4,2020-10-01T17:05:40+00:00,0
e6f6e467-001b-4060-be52-df5058f2768d_567,e6f6e467001b4060be52df5058f2768d,567,88750,90,3848,21.2098765432099,6296,34.6913580246914,8813,48.5740740740741,3466,5672,7938,3848,6296,8813,10,10,40,1,400,4,2021-06-21T14:22:03+00:00,0
e6f6e467-001b-4060-be52-df5058f2768d_572,e6f6e467001b4060be52df5058f2768d,572,926750,90,3295,18.1666666666667,9640,53.1358024691358,6469,35.6604938271605,2968,8684,5828,3295,9640,6469,10,10,40,1,400,4,2021-07-02T16:20:51+00:00,0
e6f6e467-001b-4060-be52-df5058f2768d_107,e6f6e467001b4060be52df5058f2768d,107,80000,90,6171,33.1234567901235,4569,24.5308641975309,7881,42.2901234567901,5575,4127,7120,6171,4569,7881,10,12,40,1,400,5,2019-09-05T15:35:26+00:00,0
bc5b533f-6105-4cd1-bb27-563ca0dafbe6_107,bc5b533f61054cd1bb27563ca0dafbe6,107,87200,90,6171,33.1234567901235,4569,24.5308641975309,7881,42.2901234567901,5575,4127,7120,6171,4569,7881,10,12,40,1,400,5,2019-12-27T07:17:25+00:00,0
bc5b533f-6105-4cd1-bb27-563ca0dafbe6_115,bc5b533f61054cd1bb27563ca0dafbe6,115,80000,90,3789,23.3888888888889,5379,33.2037037037037,6962,42.9753086419753,3368,4782,6188,3789,5379,6962,4,10,34,1,400,0,2019-10-29T14:57:39+00:00,0
bc5b533f-6105-4cd1-bb27-563ca0dafbe6_103,bc5b533f61054cd1bb27563ca0dafbe6,103,80000,90,5280,32.5925925925926,6996,43.1851851851852,3913,24.1543209876543,4694,6218,3478,5280,6996,3913,1,10,31,1,400,0,2019-12-30T16:15:44+00:00,0
bc5b533f-6105-4cd1-bb27-563ca0dafbe6_9001,bc5b533f61054cd1bb27563ca0dafbe6,9001,80400,90,6194,33.2345679012346,4361,23.4012345679012,8065,43.3024691358025,5596,3940,7286,6194,4361,8065,10,12,40,1,400,5,2019-12-27T16:16:47+00:00,0
bc5b533f-6105-4cd1-bb27-563ca0dafbe6_572,bc5b533f61054cd1bb27563ca0dafbe6,572,117500,90,3295,18.1666666666667,9640,53.1358024691358,6469,35.6604938271605,2968,8684,5828,3295,9640,6469,10,10,40,1,400,4,2021-06-27T08:23:28+00:00,0
18830f20-7e57-4bf9-8d73-a31100ed87f5_408,18830f207e574bf98d73a31100ed87f5,408,141500,90,8573,52.9197530864198,5754,35.5185185185185,2928,18.0740740740741,7620,5114,2602,8573,5754,2928,5,10,35,1,400,0,2020-09-28T09:23:31+00:00,0
18830f20-7e57-4bf9-8d73-a31100ed87f5_462,18830f207e574bf98d73a31100ed87f5,462,365000,90,5745,35.462962962963,2920,18.0246913580247,8598,53.0740740740741,5106,2596,7642,5745,2920,8598,10,10,40,1,400,0,2020-12-25T16:24:03+00:00,0
18830f20-7e57-4bf9-8d73-a31100ed87f5_409,18830f207e574bf98d73a31100ed87f5,409,668500,90,6452,35.5555555555556,9578,52.7777777777778,3216,17.7283950617284,5812,8628,2896,6452,9578,3216,10,10,40,1,400,4,2020-09-28T07:04:39+00:00,0
2ed83a3d-7420-4bde-9f48-b8833fd701f7_573,2ed83a3d74204bde9f48b8833fd701f7,573,80000,90,9611,52.9814814814815,3294,18.1604938271605,6465,35.6358024691358,8658,2968,5824,9611,3294,6465,10,10,40,1,400,4,2021-06-27T07:05:41+00:00,0
2ed83a3d-7420-4bde-9f48-b8833fd701f7_250,2ed83a3d74204bde9f48b8833fd701f7,250,90000,90,7372,45.5061728395062,5727,35.3518518518518,4057,25.0432098765432,6552,5090,3606,7372,5727,4057,10,10,40,1,400,0,2020-03-28T07:04:52+00:00,0
2ed83a3d-7420-4bde-9f48-b8833fd701f7_462,2ed83a3d74204bde9f48b8833fd701f7,462,447500,90,6433,35.462962962963,3272,18.0246913580247,9630,53.0740740740741,5794,2948,8674,6433,3272,9630,10,10,40,1,400,4,2020-12-28T16:44:08+00:00,0
2ed83a3d-7420-4bde-9f48-b8833fd701f7_572,2ed83a3d74204bde9f48b8833fd701f7,572,109000,90,3295,18.1666666666667,9640,53.1358024691358,6469,35.6604938271605,2968,8684,5828,3295,9640,6469,10,10,40,1,400,4,2021-06-27T09:48:00+00:00,0
2ed83a3d-7420-4bde-9f48-b8833fd701f7_621,2ed83a3d74204bde9f48b8833fd701f7,621,0,1,3419,36.9691358024691,1827,19.7654320987654,2593,28.0740740740741,3415,1825,2590,3419,1827,2593,1,10,31,1,300,4,2021-07-05T05:24:05+00:00,0
8e522e59-f0c2-48a2-a6f8-df8edd5e4cf8_461,8e522e59f0c248a2a6f8df8edd5e4cf8,461,108500,90,3262,17.9876543209877,9631,53.0802469135803,6454,35.5679012345679,2938,8676,5814,3262,9631,6454,10,10,40,1,400,4,2020-12-25T07:04:09+00:00,0
8e522e59-f0c2-48a2-a6f8-df8edd5e4cf8_108,8e522e59f0c248a2a6f8df8edd5e4cf8,108,83300,90,7681,42.3271604938272,4367,24.0679012345679,6008,33.1111111111111,6920,3934,5412,7681,4367,6008,10,10,40,1,400,4,2020-01-16T06:06:30+00:00,0
8e522e59-f0c2-48a2-a6f8-df8edd5e4cf8_514,8e522e59f0c248a2a6f8df8edd5e4cf8,514,568500,90,5765,35.5864197530864,8591,53.0308641975309,2928,18.0740740740741,5124,7636,2602,5765,8591,2928,10,10,40,1,400,0,2021-03-29T07:04:49+00:00,0
8e522e59-f0c2-48a2-a6f8-df8edd5e4cf8_572,8e522e59f0c248a2a6f8df8edd5e4cf8,572,111500,90,3295,18.1666666666667,9640,53.1358024691358,6469,35.6604938271605,2968,8684,5828,3295,9640,6469,10,10,40,1,400,4,2021-06-28T16:11:31+00:00,0
8e522e59-f0c2-48a2-a6f8-df8edd5e4cf8_77,8e522e59f0c248a2a6f8df8edd5e4cf8,77,24800,50,2779,29.796,4768,51.072,3867,41.412,2282,3916,3176,2779,4768,3867,1,10,31,1,200,4,2020-01-22T13:56:08+00:00,0
9663e45d-4f1f-4491-bf65-8eb7e99731c6_462,9663e45d4f1f4491bf658eb7e99731c6,462,517500,90,6433,35.462962962963,3272,18.0246913580247,9630,53.0740740740741,5794,2948,8674,6433,3272,9630,10,10,40,1,400,4,2020-12-25T08:55:13+00:00,0
9663e45d-4f1f-4491-bf65-8eb7e99731c6_685,9663e45d4f1f4491bf658eb7e99731c6,685,1742500,90,6466,35.641975308642,9658,53.2222222222222,3250,17.9135802469136,5824,8700,2928,6466,9658,3250,10,10,40,1,400,4,2021-09-27T07:08:53+00:00,0
9663e45d-4f1f-4491-bf65-8eb7e99731c6_408,9663e45d4f1f4491bf658eb7e99731c6,408,520000,90,9601,52.9197530864198,6446,35.5185185185185,3280,18.0740740740741,8648,5806,2954,9601,6446,3280,10,10,40,1,400,4,2020-09-28T14:56:18+00:00,0
9663e45d-4f1f-4491-bf65-8eb7e99731c6_175,9663e45d4f1f4491bf658eb7e99731c6,175,35000,50,3787,40.596,4902,52.536,2722,29.16,3110,4026,2236,3787,4902,2722,5,10,35,1,200,4,2019-11-21T09:01:36+00:00,0
8aa5c475-8624-4f23-addf-476bb16514bb_461,8aa5c47586244f23addf476bb16514bb,461,95750,90,3262,17.9876543209877,9631,53.0802469135803,6454,35.5679012345679,2938,8676,5814,3262,9631,6454,10,10,40,1,400,4,2020-12-25T07:06:09+00:00,0
8aa5c475-8624-4f23-addf-476bb16514bb_572,8aa5c47586244f23addf476bb16514bb,572,104000,90,3295,18.1666666666667,9640,53.1358024691358,6469,35.6604938271605,2968,8684,5828,3295,9640,6469,10,10,40,1,400,4,2021-06-27T07:15:46+00:00,0
619c34de-3eb5-4b68-8a62-cd10169ca203_572,619c34de3eb54b688a62cd10169ca203,572,80000,90,3295,18.1666666666667,9640,53.1358024691358,6469,35.6604938271605,2968,8684,5828,3295,9640,6469,10,10,40,1,400,4,2021-07-02T16:14:51+00:00,0
619c34de-3eb5-4b68-8a62-cd10169ca203_685,619c34de3eb54b688a62cd10169ca203,685,142500,90,6466,35.641975308642,9658,53.2222222222222,3250,17.9135802469136,5824,8700,2928,6466,9658,3250,10,10,40,1,400,4,2021-09-28T16:02:33+00:00,0
619c34de-3eb5-4b68-8a62-cd10169ca203_574,619c34de3eb54b688a62cd10169ca203,574,142500,90,2918,18.0123456790123,5772,35.6296296296296,8609,53.141975308642,2594,5130,7652,2918,5772,8609,4,10,34,1,400,0,2021-06-27T07:26:08+00:00,0
619c34de-3eb5-4b68-8a62-cd10169ca203_486,619c34de3eb54b688a62cd10169ca203,486,258500,90,4397,24.2283950617284,7983,43.9938271604938,6129,33.7839506172839,3960,7192,5520,4397,7983,6129,6,10,36,1,400,4,2021-02-11T16:04:22+00:00,0
6d1ce793-d87b-4e26-8448-bec39f39ec15_462,6d1ce793d87b4e268448bec39f39ec15,462,112500,90,6433,35.462962962963,3272,18.0246913580247,9630,53.0740740740741,5794,2948,8674,6433,3272,9630,10,10,40,1,400,4,2020-12-28T16:06:24+00:00,0
