id_,idol_type,card_id
3caadfd61589467f881191c34d26874c,4,3caadfd6-1589-467f-8811-91c34d26874c_515
80bc5885407844f58d8898e825d12e92,1,80bc5885-4078-44f5-8d88-98e825d12e92_572
80bc5885407844f58d8898e825d12e92,2,80bc5885-4078-44f5-8d88-98e825d12e92_461
80bc5885407844f58d8898e825d12e92,3,80bc5885-4078-44f5-8d88-98e825d12e92_574
80bc5885407844f58d8898e825d12e92,4,80bc5885-4078-44f5-8d88-98e825d12e92_462
333806dd435a49febae8b86a52580b83,1,333806dd-435a-49fe-bae8-b86a52580b83_514
333806dd435a49febae8b86a52580b83,2,333806dd-435a-49fe-bae8-b86a52580b83_515
333806dd435a49febae8b86a52580b83,3,333806dd-435a-49fe-bae8-b86a52580b83_516
333806dd435a49febae8b86a52580b83,4,333806dd-435a-49fe-bae8-b86a52580b83_574
f973836a519e40f3a01988c38942a112,2,f973836a-519e-40f3-a019-88c38942a112_461
f973836a519e40f3a01988c38942a112,3,f973836a-519e-40f3-a019-88c38942a112_516
f973836a519e40f3a01988c38942a112,1,f973836a-519e-40f3-a019-88c38942a112_514
f973836a519e40f3a01988c38942a112,4,f973836a-519e-40f3-a019-88c38942a112_572
0d9c6892701344c189e9bb169c96e41f,1,0d9c6892-7013-44c1-89e9-bb169c96e41f_572
0d9c6892701344c189e9bb169c96e41f,2,0d9c6892-7013-44c1-89e9-bb169c96e41f_573
0d9c6892701344c189e9bb169c96e41f,3,0d9c6892-7013-44c1-89e9-bb169c96e41f_574
0d9c6892701344c189e9bb169c96e41f,4,0d9c6892-7013-44c1-89e9-bb169c96e41f_572
4c45c3071d0848b0976643b3fc6e95ee,3,4c45c307-1d08-48b0-9766-43b3fc6e95ee_305
4c45c3071d0848b0976643b3fc6e95ee,1,4c45c307-1d08-48b0-9766-43b3fc6e95ee_572
4c45c3071d0848b0976643b3fc6e95ee,2,4c45c307-1d08-48b0-9766-43b3fc6e95ee_461
4c45c3071d0848b0976643b3fc6e95ee,4,4c45c307-1d08-48b0-9766-43b3fc6e95ee_386
7327ce1bfc1f4606815eb2b74aae85e2,3,7327ce1b-fc1f-4606-815e-b2b74aae85e2_408
7327ce1bfc1f4606815eb2b74aae85e2,1,7327ce1b-fc1f-4606-815e-b2b74aae85e2_572
7327ce1bfc1f4606815eb2b74aae85e2,2,7327ce1b-fc1f-4606-815e-b2b74aae85e2_461
7327ce1bfc1f4606815eb2b74aae85e2,4,7327ce1b-fc1f-4606-815e-b2b74aae85e2_519
4c898c3963ab47e0b53b7f692b2995cf,2,4c898c39-63ab-47e0-b53b-7f692b2995cf_461
4c898c3963ab47e0b53b7f692b2995cf,3,4c898c39-63ab-47e0-b53b-7f692b2995cf_516
4c898c3963ab47e0b53b7f692b2995cf,1,4c898c39-63ab-47e0-b53b-7f692b2995cf_462
4c898c3963ab47e0b53b7f692b2995cf,4,4c898c39-63ab-47e0-b53b-7f692b2995cf_572
4324c255bb1b416dad73550449809b64,3,4324c255-bb1b-416d-ad73-550449809b64_574
4324c255bb1b416dad73550449809b64,1,4324c255-bb1b-416d-ad73-550449809b64_686
4324c255bb1b416dad73550449809b64,2,4324c255-bb1b-416d-ad73-550449809b64_461
4324c255bb1b416dad73550449809b64,4,4324c255-bb1b-416d-ad73-550449809b64_685
53c510408aa645b289250be6cb657b7c,3,53c51040-8aa6-45b2-8925-0be6cb657b7c_305
53c510408aa645b289250be6cb657b7c,1,53c51040-8aa6-45b2-8925-0be6cb657b7c_189
53c510408aa645b289250be6cb657b7c,2,53c51040-8aa6-45b2-8925-0be6cb657b7c_463
53c510408aa645b289250be6cb657b7c,4,53c51040-8aa6-45b2-8925-0be6cb657b7c_572
9e35391580a646ca88b61fd03fb75ad3,2,9e353915-80a6-46ca-88b6-1fd03fb75ad3_573
9e35391580a646ca88b61fd03fb75ad3,3,9e353915-80a6-46ca-88b6-1fd03fb75ad3_408
9e35391580a646ca88b61fd03fb75ad3,1,9e353915-80a6-46ca-88b6-1fd03fb75ad3_462
9e35391580a646ca88b61fd03fb75ad3,4,9e353915-80a6-46ca-88b6-1fd03fb75ad3_574
9aca1afa06a3421f827d21cad9fb1a84,2,9aca1afa-06a3-421f-827d-21cad9fb1a84_461
9aca1afa06a3421f827d21cad9fb1a84,3,9aca1afa-06a3-421f-827d-21cad9fb1a84_408
9aca1afa06a3421f827d21cad9fb1a84,1,9aca1afa-06a3-421f-827d-21cad9fb1a84_462
9aca1afa06a3421f827d21cad9fb1a84,4,9aca1afa-06a3-421f-827d-21cad9fb1a84_567
3cee00ecf59c4e61a382f6f3cc217219,3,3cee00ec-f59c-4e61-a382-f6f3cc217219_115
3cee00ecf59c4e61a382f6f3cc217219,1,3cee00ec-f59c-4e61-a382-f6f3cc217219_286
3cee00ecf59c4e61a382f6f3cc217219,2,3cee00ec-f59c-4e61-a382-f6f3cc217219_461
3cee00ecf59c4e61a382f6f3cc217219,4,3cee00ec-f59c-4e61-a382-f6f3cc217219_574
4cd601b8c4c84c3ba233203f218354cc,2,4cd601b8-c4c8-4c3b-a233-203f218354cc_515
4cd601b8c4c84c3ba233203f218354cc,3,4cd601b8-c4c8-4c3b-a233-203f218354cc_250
4cd601b8c4c84c3ba233203f218354cc,1,4cd601b8-c4c8-4c3b-a233-203f218354cc_572
4cd601b8c4c84c3ba233203f218354cc,4,4cd601b8-c4c8-4c3b-a233-203f218354cc_572
24489b01180e4a9f9e2990e008a24dde,2,24489b01-180e-4a9f-9e29-90e008a24dde_573
24489b01180e4a9f9e2990e008a24dde,3,24489b01-180e-4a9f-9e29-90e008a24dde_9003
24489b01180e4a9f9e2990e008a24dde,1,24489b01-180e-4a9f-9e29-90e008a24dde_462
24489b01180e4a9f9e2990e008a24dde,4,24489b01-180e-4a9f-9e29-90e008a24dde_573
194b3e796d794043b415aa56fa6022fe,1,194b3e79-6d79-4043-b415-aa56fa6022fe_514
194b3e796d794043b415aa56fa6022fe,2,194b3e79-6d79-4043-b415-aa56fa6022fe_515
194b3e796d794043b415aa56fa6022fe,3,194b3e79-6d79-4043-b415-aa56fa6022fe_516
194b3e796d794043b415aa56fa6022fe,4,194b3e79-6d79-4043-b415-aa56fa6022fe_685
e800e0f722b2448b80daa42ef7d25c90,3,e800e0f7-22b2-448b-80da-a42ef7d25c90_408
e800e0f722b2448b80daa42ef7d25c90,1,e800e0f7-22b2-448b-80da-a42ef7d25c90_686
e800e0f722b2448b80daa42ef7d25c90,2,e800e0f7-22b2-448b-80da-a42ef7d25c90_685
e800e0f722b2448b80daa42ef7d25c90,4,e800e0f7-22b2-448b-80da-a42ef7d25c90_685
e72e8bc2f99643fda31b0f8761f60fe4,2,e72e8bc2-f996-43fd-a31b-0f8761f60fe4_461
e72e8bc2f99643fda31b0f8761f60fe4,3,e72e8bc2-f996-43fd-a31b-0f8761f60fe4_250
e72e8bc2f99643fda31b0f8761f60fe4,1,e72e8bc2-f996-43fd-a31b-0f8761f60fe4_462
e72e8bc2f99643fda31b0f8761f60fe4,4,e72e8bc2-f996-43fd-a31b-0f8761f60fe4_574
cf6f02552f3b4bfdbf87be84c2a3add8,1,cf6f0255-2f3b-4bfd-bf87-be84c2a3add8_462
cf6f02552f3b4bfdbf87be84c2a3add8,2,cf6f0255-2f3b-4bfd-bf87-be84c2a3add8_304
cf6f02552f3b4bfdbf87be84c2a3add8,3,cf6f0255-2f3b-4bfd-bf87-be84c2a3add8_408
cf6f02552f3b4bfdbf87be84c2a3add8,4,cf6f0255-2f3b-4bfd-bf87-be84c2a3add8_461
67ce053f8ae44ffca6e185f5d8282ad3,2,67ce053f-8ae4-4ffc-a6e1-85f5d8282ad3_461
67ce053f8ae44ffca6e185f5d8282ad3,3,67ce053f-8ae4-4ffc-a6e1-85f5d8282ad3_556
67ce053f8ae44ffca6e185f5d8282ad3,1,67ce053f-8ae4-4ffc-a6e1-85f5d8282ad3_572
67ce053f8ae44ffca6e185f5d8282ad3,4,67ce053f-8ae4-4ffc-a6e1-85f5d8282ad3_572
478104cfef8a49cdbe7a11a6e4c1e60b,3,478104cf-ef8a-49cd-be7a-11a6e4c1e60b_408
478104cfef8a49cdbe7a11a6e4c1e60b,1,478104cf-ef8a-49cd-be7a-11a6e4c1e60b_572
478104cfef8a49cdbe7a11a6e4c1e60b,2,478104cf-ef8a-49cd-be7a-11a6e4c1e60b_461
478104cfef8a49cdbe7a11a6e4c1e60b,4,478104cf-ef8a-49cd-be7a-11a6e4c1e60b_572
772bfb2bf4254a289797f7e477e32317,1,772bfb2b-f425-4a28-9797-f7e477e32317_9001
772bfb2bf4254a289797f7e477e32317,2,772bfb2b-f425-4a28-9797-f7e477e32317_573
772bfb2bf4254a289797f7e477e32317,3,772bfb2b-f425-4a28-9797-f7e477e32317_408
772bfb2bf4254a289797f7e477e32317,4,772bfb2b-f425-4a28-9797-f7e477e32317_574
7f7ae3f93a4743bcaa6d2a1409ef8a80,1,7f7ae3f9-3a47-43bc-aa6d-2a1409ef8a80_572
7f7ae3f93a4743bcaa6d2a1409ef8a80,2,7f7ae3f9-3a47-43bc-aa6d-2a1409ef8a80_461
7f7ae3f93a4743bcaa6d2a1409ef8a80,3,7f7ae3f9-3a47-43bc-aa6d-2a1409ef8a80_115
7f7ae3f93a4743bcaa6d2a1409ef8a80,4,7f7ae3f9-3a47-43bc-aa6d-2a1409ef8a80_572
7b9323b69a574a998d35fe9123af7a7d,2,7b9323b6-9a57-4a99-8d35-fe9123af7a7d_194
7b9323b69a574a998d35fe9123af7a7d,3,7b9323b6-9a57-4a99-8d35-fe9123af7a7d_230
7b9323b69a574a998d35fe9123af7a7d,1,7b9323b6-9a57-4a99-8d35-fe9123af7a7d_462
7b9323b69a574a998d35fe9123af7a7d,4,7b9323b6-9a57-4a99-8d35-fe9123af7a7d_109
cf6701990b664063af31f52d02216942,3,cf670199-0b66-4063-af31-f52d02216942_516
cf6701990b664063af31f52d02216942,1,cf670199-0b66-4063-af31-f52d02216942_260
cf6701990b664063af31f52d02216942,2,cf670199-0b66-4063-af31-f52d02216942_461
cf6701990b664063af31f52d02216942,4,cf670199-0b66-4063-af31-f52d02216942_574
123476d4eac042a588d37b780f4d498f,2,123476d4-eac0-42a5-88d3-7b780f4d498f_573
123476d4eac042a588d37b780f4d498f,3,123476d4-eac0-42a5-88d3-7b780f4d498f_408
123476d4eac042a588d37b780f4d498f,1,123476d4-eac0-42a5-88d3-7b780f4d498f_462
123476d4eac042a588d37b780f4d498f,4,123476d4-eac0-42a5-88d3-7b780f4d498f_462
e358584d6be7408f9f6be568a6acc5e3,2,e358584d-6be7-408f-9f6b-e568a6acc5e3_194
e358584d6be7408f9f6be568a6acc5e3,3,e358584d-6be7-408f-9f6b-e568a6acc5e3_408
e358584d6be7408f9f6be568a6acc5e3,1,e358584d-6be7-408f-9f6b-e568a6acc5e3_251
e358584d6be7408f9f6be568a6acc5e3,4,e358584d-6be7-408f-9f6b-e568a6acc5e3_573
4f23e75ebe874d09aa0d3433dea99eb0,1,4f23e75e-be87-4d09-aa0d-3433dea99eb0_572
4f23e75ebe874d09aa0d3433dea99eb0,2,4f23e75e-be87-4d09-aa0d-3433dea99eb0_685
4f23e75ebe874d09aa0d3433dea99eb0,3,4f23e75e-be87-4d09-aa0d-3433dea99eb0_408
4f23e75ebe874d09aa0d3433dea99eb0,4,4f23e75e-be87-4d09-aa0d-3433dea99eb0_572
2039b8a2644b43ea990ac376b4e6d89e,2,2039b8a2-644b-43ea-990a-c376b4e6d89e_461
2039b8a2644b43ea990ac376b4e6d89e,3,2039b8a2-644b-43ea-990a-c376b4e6d89e_408
2039b8a2644b43ea990ac376b4e6d89e,1,2039b8a2-644b-43ea-990a-c376b4e6d89e_462
2039b8a2644b43ea990ac376b4e6d89e,4,2039b8a2-644b-43ea-990a-c376b4e6d89e_408
a3d496144fbc48149cf5ac7806f3e6b5,3,a3d49614-4fbc-4814-9cf5-ac7806f3e6b5_408
a3d496144fbc48149cf5ac7806f3e6b5,1,a3d49614-4fbc-4814-9cf5-ac7806f3e6b5_9001
a3d496144fbc48149cf5ac7806f3e6b5,2,a3d49614-4fbc-4814-9cf5-ac7806f3e6b5_461
a3d496144fbc48149cf5ac7806f3e6b5,4,a3d49614-4fbc-4814-9cf5-ac7806f3e6b5_574
816b7feb322549b8b50309d9663c4364,2,816b7feb-3225-49b8-b503-09d9663c4364_644
816b7feb322549b8b50309d9663c4364,3,816b7feb-3225-49b8-b503-09d9663c4364_305
816b7feb322549b8b50309d9663c4364,1,816b7feb-3225-49b8-b503-09d9663c4364_572
816b7feb322549b8b50309d9663c4364,4,816b7feb-3225-49b8-b503-09d9663c4364_307
2381d464c53b49719e0985aed7a9923d,3,2381d464-c53b-4971-9e09-85aed7a9923d_408
2381d464c53b49719e0985aed7a9923d,1,2381d464-c53b-4971-9e09-85aed7a9923d_514
2381d464c53b49719e0985aed7a9923d,2,2381d464-c53b-4971-9e09-85aed7a9923d_409
2381d464c53b49719e0985aed7a9923d,4,2381d464-c53b-4971-9e09-85aed7a9923d_461
d497739f2368434da0b0a13d27aa0bf2,2,d497739f-2368-434d-a0b0-a13d27aa0bf2_461
d497739f2368434da0b0a13d27aa0bf2,3,d497739f-2368-434d-a0b0-a13d27aa0bf2_408
d497739f2368434da0b0a13d27aa0bf2,1,d497739f-2368-434d-a0b0-a13d27aa0bf2_462
d497739f2368434da0b0a13d27aa0bf2,4,d497739f-2368-434d-a0b0-a13d27aa0bf2_572
d672de091b8b41379b4ecdc913ec9788,3,d672de09-1b8b-4137-9b4e-cdc913ec9788_408
d672de091b8b41379b4ecdc913ec9788,1,d672de09-1b8b-4137-9b4e-cdc913ec9788_572
d672de091b8b41379b4ecdc913ec9788,2,d672de09-1b8b-4137-9b4e-cdc913ec9788_461
d672de091b8b41379b4ecdc913ec9788,4,d672de09-1b8b-4137-9b4e-cdc913ec9788_572
d884953536e744ad99df74f9b4983f38,3,d8849535-36e7-44ad-99df-74f9b4983f38_408
d884953536e744ad99df74f9b4983f38,1,d8849535-36e7-44ad-99df-74f9b4983f38_251
d884953536e744ad99df74f9b4983f38,2,d8849535-36e7-44ad-99df-74f9b4983f38_210
d884953536e744ad99df74f9b4983f38,4,d8849535-36e7-44ad-99df-74f9b4983f38_250
c21e9a6cfa364d97a19620065e336725,2,c21e9a6c-fa36-4d97-a196-20065e336725_461
c21e9a6cfa364d97a19620065e336725,3,c21e9a6c-fa36-4d97-a196-20065e336725_386
c21e9a6cfa364d97a19620065e336725,1,c21e9a6c-fa36-4d97-a196-20065e336725_462
c21e9a6cfa364d97a19620065e336725,4,c21e9a6c-fa36-4d97-a196-20065e336725_572
10a8e8668ed249179fd45f6b711f260e,3,10a8e866-8ed2-4917-9fd4-5f6b711f260e_374
10a8e8668ed249179fd45f6b711f260e,1,10a8e866-8ed2-4917-9fd4-5f6b711f260e_462
10a8e8668ed249179fd45f6b711f260e,2,10a8e866-8ed2-4917-9fd4-5f6b711f260e_461
10a8e8668ed249179fd45f6b711f260e,4,10a8e866-8ed2-4917-9fd4-5f6b711f260e_462
86b1f24a32f64f30a55e8184e5fc31c3,2,86b1f24a-32f6-4f30-a55e-8184e5fc31c3_515
86b1f24a32f64f30a55e8184e5fc31c3,3,86b1f24a-32f6-4f30-a55e-8184e5fc31c3_305
86b1f24a32f64f30a55e8184e5fc31c3,1,86b1f24a-32f6-4f30-a55e-8184e5fc31c3_303
86b1f24a32f64f30a55e8184e5fc31c3,4,86b1f24a-32f6-4f30-a55e-8184e5fc31c3_304
c4c1c5981ee94a38a9b0e21ed6d0a626,2,c4c1c598-1ee9-4a38-a9b0-e21ed6d0a626_461
c4c1c5981ee94a38a9b0e21ed6d0a626,3,c4c1c598-1ee9-4a38-a9b0-e21ed6d0a626_408
c4c1c5981ee94a38a9b0e21ed6d0a626,1,c4c1c598-1ee9-4a38-a9b0-e21ed6d0a626_462
c4c1c5981ee94a38a9b0e21ed6d0a626,4,c4c1c598-1ee9-4a38-a9b0-e21ed6d0a626_572
456bb940183a4b848b09e7757be2cd9c,2,456bb940-183a-4b84-8b09-e7757be2cd9c_197
456bb940183a4b848b09e7757be2cd9c,3,456bb940-183a-4b84-8b09-e7757be2cd9c_408
456bb940183a4b848b09e7757be2cd9c,1,456bb940-183a-4b84-8b09-e7757be2cd9c_234
456bb940183a4b848b09e7757be2cd9c,4,456bb940-183a-4b84-8b09-e7757be2cd9c_572
5b3f6c3549194d29bbdfdfe462a27547,1,5b3f6c35-4919-4d29-bbdf-dfe462a27547_686
5b3f6c3549194d29bbdfdfe462a27547,2,5b3f6c35-4919-4d29-bbdf-dfe462a27547_685
5b3f6c3549194d29bbdfdfe462a27547,3,5b3f6c35-4919-4d29-bbdf-dfe462a27547_408
5b3f6c3549194d29bbdfdfe462a27547,4,5b3f6c35-4919-4d29-bbdf-dfe462a27547_574
5ab82842258b4c9794dc8849db897b5d,3,5ab82842-258b-4c97-94dc-8849db897b5d_574
5ab82842258b4c9794dc8849db897b5d,1,5ab82842-258b-4c97-94dc-8849db897b5d_300
5ab82842258b4c9794dc8849db897b5d,2,5ab82842-258b-4c97-94dc-8849db897b5d_194
5ab82842258b4c9794dc8849db897b5d,4,5ab82842-258b-4c97-94dc-8849db897b5d_572
3e2649ff5fc54c08a0b029ccb8da3dca,2,3e2649ff-5fc5-4c08-a0b0-29ccb8da3dca_461
3e2649ff5fc54c08a0b029ccb8da3dca,3,3e2649ff-5fc5-4c08-a0b0-29ccb8da3dca_408
3e2649ff5fc54c08a0b029ccb8da3dca,1,3e2649ff-5fc5-4c08-a0b0-29ccb8da3dca_572
3e2649ff5fc54c08a0b029ccb8da3dca,4,3e2649ff-5fc5-4c08-a0b0-29ccb8da3dca_572
83a979e0ca7c4ffcaf29d1c7b4a99b89,1,83a979e0-ca7c-4ffc-af29-d1c7b4a99b89_462
83a979e0ca7c4ffcaf29d1c7b4a99b89,2,83a979e0-ca7c-4ffc-af29-d1c7b4a99b89_194
83a979e0ca7c4ffcaf29d1c7b4a99b89,3,83a979e0-ca7c-4ffc-af29-d1c7b4a99b89_574
83a979e0ca7c4ffcaf29d1c7b4a99b89,4,83a979e0-ca7c-4ffc-af29-d1c7b4a99b89_194
9f848927ef004cb6b099cf36da97d46b,2,9f848927-ef00-4cb6-b099-cf36da97d46b_461
9f848927ef004cb6b099cf36da97d46b,3,9f848927-ef00-4cb6-b099-cf36da97d46b_408
9f848927ef004cb6b099cf36da97d46b,1,9f848927-ef00-4cb6-b099-cf36da97d46b_572
9f848927ef004cb6b099cf36da97d46b,4,9f848927-ef00-4cb6-b099-cf36da97d46b_572
9378482d75614fecafb80cda153f9cae,2,9378482d-7561-4fec-afb8-0cda153f9cae_107
9378482d75614fecafb80cda153f9cae,3,9378482d-7561-4fec-afb8-0cda153f9cae_9003
9378482d75614fecafb80cda153f9cae,1,9378482d-7561-4fec-afb8-0cda153f9cae_9001
9378482d75614fecafb80cda153f9cae,4,9378482d-7561-4fec-afb8-0cda153f9cae_105
20280fec77c24c1ab634c336b681920c,1,20280fec-77c2-4c1a-b634-c336b681920c_572
20280fec77c24c1ab634c336b681920c,2,20280fec-77c2-4c1a-b634-c336b681920c_461
20280fec77c24c1ab634c336b681920c,3,20280fec-77c2-4c1a-b634-c336b681920c_119
20280fec77c24c1ab634c336b681920c,4,20280fec-77c2-4c1a-b634-c336b681920c_572
deebc048161c450ab417fa855d66c70f,1,deebc048-161c-450a-b417-fa855d66c70f_572
deebc048161c450ab417fa855d66c70f,2,deebc048-161c-450a-b417-fa855d66c70f_409
deebc048161c450ab417fa855d66c70f,3,deebc048-161c-450a-b417-fa855d66c70f_195
deebc048161c450ab417fa855d66c70f,4,deebc048-161c-450a-b417-fa855d66c70f_461
f8f184226979443a9682e9b51f714beb,2,f8f18422-6979-443a-9682-e9b51f714beb_567
f8f184226979443a9682e9b51f714beb,3,f8f18422-6979-443a-9682-e9b51f714beb_362
f8f184226979443a9682e9b51f714beb,1,f8f18422-6979-443a-9682-e9b51f714beb_109
f8f184226979443a9682e9b51f714beb,4,f8f18422-6979-443a-9682-e9b51f714beb_573
686313dd50ec4e34b9a20fe76096eea7,2,686313dd-50ec-4e34-b9a2-0fe76096eea7_573
686313dd50ec4e34b9a20fe76096eea7,3,686313dd-50ec-4e34-b9a2-0fe76096eea7_574
686313dd50ec4e34b9a20fe76096eea7,1,686313dd-50ec-4e34-b9a2-0fe76096eea7_572
686313dd50ec4e34b9a20fe76096eea7,4,686313dd-50ec-4e34-b9a2-0fe76096eea7_574
3c601de6586d4e2e901649e1ebee179a,1,3c601de6-586d-4e2e-9016-49e1ebee179a_218
3c601de6586d4e2e901649e1ebee179a,2,3c601de6-586d-4e2e-9016-49e1ebee179a_1
3c601de6586d4e2e901649e1ebee179a,3,3c601de6-586d-4e2e-9016-49e1ebee179a_218
3c601de6586d4e2e901649e1ebee179a,4,3c601de6-586d-4e2e-9016-49e1ebee179a_1
55f3ae5933af47c0aa598de250f2a356,2,55f3ae59-33af-47c0-aa59-8de250f2a356_644
55f3ae5933af47c0aa598de250f2a356,3,55f3ae59-33af-47c0-aa59-8de250f2a356_195
55f3ae5933af47c0aa598de250f2a356,1,55f3ae59-33af-47c0-aa59-8de250f2a356_303
55f3ae5933af47c0aa598de250f2a356,4,55f3ae59-33af-47c0-aa59-8de250f2a356_572
196432d9d43b4a7a8225fdf629c26842,2,196432d9-d43b-4a7a-8225-fdf629c26842_197
196432d9d43b4a7a8225fdf629c26842,3,196432d9-d43b-4a7a-8225-fdf629c26842_233
196432d9d43b4a7a8225fdf629c26842,1,196432d9-d43b-4a7a-8225-fdf629c26842_189
196432d9d43b4a7a8225fdf629c26842,4,196432d9-d43b-4a7a-8225-fdf629c26842_233
46a19e8840b3418da55bc390149645c2,2,46a19e88-40b3-418d-a55b-c390149645c2_461
46a19e8840b3418da55bc390149645c2,3,46a19e88-40b3-418d-a55b-c390149645c2_516
46a19e8840b3418da55bc390149645c2,1,46a19e88-40b3-418d-a55b-c390149645c2_514
46a19e8840b3418da55bc390149645c2,4,46a19e88-40b3-418d-a55b-c390149645c2_573
71844799cb9d4f4ab0f626a66e3ba797,3,71844799-cb9d-4f4a-b0f6-26a66e3ba797_287
71844799cb9d4f4ab0f626a66e3ba797,1,71844799-cb9d-4f4a-b0f6-26a66e3ba797_572
71844799cb9d4f4ab0f626a66e3ba797,2,71844799-cb9d-4f4a-b0f6-26a66e3ba797_461
71844799cb9d4f4ab0f626a66e3ba797,4,71844799-cb9d-4f4a-b0f6-26a66e3ba797_233
787b0a329c3d43658c89125946aac9a8,1,787b0a32-9c3d-4365-8c89-125946aac9a8_462
787b0a329c3d43658c89125946aac9a8,2,787b0a32-9c3d-4365-8c89-125946aac9a8_573
787b0a329c3d43658c89125946aac9a8,3,787b0a32-9c3d-4365-8c89-125946aac9a8_663
787b0a329c3d43658c89125946aac9a8,4,787b0a32-9c3d-4365-8c89-125946aac9a8_616
2062aa02d1364405abf55f5086a96664,3,2062aa02-d136-4405-abf5-5f5086a96664_362
2062aa02d1364405abf55f5086a96664,1,2062aa02-d136-4405-abf5-5f5086a96664_572
2062aa02d1364405abf55f5086a96664,2,2062aa02-d136-4405-abf5-5f5086a96664_461
2062aa02d1364405abf55f5086a96664,4,2062aa02-d136-4405-abf5-5f5086a96664_572
c6656ce487924327a0af8daaeb68fe16,3,c6656ce4-8792-4327-a0af-8daaeb68fe16_408
c6656ce487924327a0af8daaeb68fe16,1,c6656ce4-8792-4327-a0af-8daaeb68fe16_572
c6656ce487924327a0af8daaeb68fe16,2,c6656ce4-8792-4327-a0af-8daaeb68fe16_194
c6656ce487924327a0af8daaeb68fe16,4,c6656ce4-8792-4327-a0af-8daaeb68fe16_572
14b3dbceb27241a9afb6f0a84ef64dfb,1,14b3dbce-b272-41a9-afb6-f0a84ef64dfb_572
14b3dbceb27241a9afb6f0a84ef64dfb,2,14b3dbce-b272-41a9-afb6-f0a84ef64dfb_573
14b3dbceb27241a9afb6f0a84ef64dfb,3,14b3dbce-b272-41a9-afb6-f0a84ef64dfb_574
14b3dbceb27241a9afb6f0a84ef64dfb,4,14b3dbce-b272-41a9-afb6-f0a84ef64dfb_572
f61f1033f5264175ad998b8218056178,3,f61f1033-f526-4175-ad99-8b8218056178_408
f61f1033f5264175ad998b8218056178,1,f61f1033-f526-4175-ad99-8b8218056178_462
f61f1033f5264175ad998b8218056178,2,f61f1033-f526-4175-ad99-8b8218056178_461
f61f1033f5264175ad998b8218056178,4,f61f1033-f526-4175-ad99-8b8218056178_572
a750467494b844a4a03457ea0097987e,1,a7504674-94b8-44a4-a034-57ea0097987e_196
a750467494b844a4a03457ea0097987e,2,a7504674-94b8-44a4-a034-57ea0097987e_304
a750467494b844a4a03457ea0097987e,3,a7504674-94b8-44a4-a034-57ea0097987e_233
a750467494b844a4a03457ea0097987e,4,a7504674-94b8-44a4-a034-57ea0097987e_572
aebb5b26473b43758fc1db1046681b50,1,aebb5b26-473b-4375-8fc1-db1046681b50_462
aebb5b26473b43758fc1db1046681b50,2,aebb5b26-473b-4375-8fc1-db1046681b50_461
aebb5b26473b43758fc1db1046681b50,3,aebb5b26-473b-4375-8fc1-db1046681b50_574
aebb5b26473b43758fc1db1046681b50,4,aebb5b26-473b-4375-8fc1-db1046681b50_573
80d8b81b27a44f71879d079bb463d9cd,2,80d8b81b-27a4-4f71-879d-079bb463d9cd_306
80d8b81b27a44f71879d079bb463d9cd,3,80d8b81b-27a4-4f71-879d-079bb463d9cd_178
80d8b81b27a44f71879d079bb463d9cd,1,80d8b81b-27a4-4f71-879d-079bb463d9cd_469
80d8b81b27a44f71879d079bb463d9cd,4,80d8b81b-27a4-4f71-879d-079bb463d9cd_361
91b505d400d841cdba9d3143988bdc25,1,91b505d4-00d8-41cd-ba9d-3143988bdc25_572
91b505d400d841cdba9d3143988bdc25,2,91b505d4-00d8-41cd-ba9d-3143988bdc25_461
91b505d400d841cdba9d3143988bdc25,3,91b505d4-00d8-41cd-ba9d-3143988bdc25_574
91b505d400d841cdba9d3143988bdc25,4,91b505d4-00d8-41cd-ba9d-3143988bdc25_572
49e0744531ac4b44bbf50ca53b6a2d05,1,49e07445-31ac-4b44-bbf5-0ca53b6a2d05_303
49e0744531ac4b44bbf50ca53b6a2d05,2,49e07445-31ac-4b44-bbf5-0ca53b6a2d05_515
49e0744531ac4b44bbf50ca53b6a2d05,3,49e07445-31ac-4b44-bbf5-0ca53b6a2d05_516
49e0744531ac4b44bbf50ca53b6a2d05,4,49e07445-31ac-4b44-bbf5-0ca53b6a2d05_572
67d3877caa00468689a129f63a3da357,2,67d3877c-aa00-4686-89a1-29f63a3da357_461
67d3877caa00468689a129f63a3da357,3,67d3877c-aa00-4686-89a1-29f63a3da357_408
67d3877caa00468689a129f63a3da357,1,67d3877c-aa00-4686-89a1-29f63a3da357_572
67d3877caa00468689a129f63a3da357,4,67d3877c-aa00-4686-89a1-29f63a3da357_572
6b225cfd5ad14fa7b62b6f0d006cef21,2,6b225cfd-5ad1-4fa7-b62b-6f0d006cef21_409
6b225cfd5ad14fa7b62b6f0d006cef21,3,6b225cfd-5ad1-4fa7-b62b-6f0d006cef21_250
6b225cfd5ad14fa7b62b6f0d006cef21,1,6b225cfd-5ad1-4fa7-b62b-6f0d006cef21_572
6b225cfd5ad14fa7b62b6f0d006cef21,4,6b225cfd-5ad1-4fa7-b62b-6f0d006cef21_572
5cd14bc8d35645eaa949174c2ebc6794,2,5cd14bc8-d356-45ea-a949-174c2ebc6794_379
5cd14bc8d35645eaa949174c2ebc6794,3,5cd14bc8-d356-45ea-a949-174c2ebc6794_445
5cd14bc8d35645eaa949174c2ebc6794,1,5cd14bc8-d356-45ea-a949-174c2ebc6794_514
